STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
32,003,002836,1,995,+36.011692,-115.143822
32,003,002836,2,2346,+36.008139,-115.141469
32,003,002837,1,1008,+36.050803,-115.163810
32,003,002837,2,1074,+36.051306,-115.154214
32,003,002837,3,810,+36.046664,-115.147405
32,003,002837,4,1238,+36.045393,-115.142092
32,003,002837,5,1660,+36.053399,-115.145191
32,003,002838,1,1087,+36.045391,-115.124751
32,003,002838,2,1311,+36.047100,-115.134956
32,003,002838,3,1388,+36.053630,-115.134024
32,003,002838,4,1702,+36.053675,-115.121729
32,003,002841,1,1874,+36.001542,-115.160882
32,003,002841,2,975,+36.000296,-115.159016
32,003,002842,1,2829,+35.973390,-115.167735
32,003,002842,2,1597,+35.978376,-115.160350
32,003,002842,3,1464,+35.979207,-115.167597
32,003,002843,1,2354,+35.991876,-115.150171
32,003,002843,2,4011,+35.995289,-115.142211
32,003,002844,1,4012,+36.003501,-115.144496
32,003,002844,2,1518,+36.002915,-115.152417
32,003,002845,1,2621,+36.003058,-115.128651
32,003,002845,2,1990,+36.002377,-115.135401
32,003,002846,1,3239,+36.008729,-115.123056
32,003,002846,2,3614,+36.009105,-115.131660
32,003,002847,1,1826,+36.064854,-115.128801
32,003,002847,2,1901,+36.062661,-115.138741
32,003,002848,1,370,+36.059841,-115.134015
32,003,002848,2,818,+36.058911,-115.121550
32,003,002848,3,1675,+36.061001,-115.128264
32,003,002848,4,899,+36.063348,-115.134603
32,003,002905,1,2147,+36.157274,-115.238530
32,003,002905,2,1292,+36.146090,-115.235708
32,003,002905,3,990,+36.153007,-115.240709
32,003,002905,4,1016,+36.150635,-115.229993
32,003,002915,1,1696,+36.157069,-115.275470
32,003,002915,2,1238,+36.156051,-115.266795
32,003,002915,3,1398,+36.147565,-115.272088
32,003,002915,4,590,+36.152978,-115.274990
32,003,002916,1,1656,+36.156560,-115.254443
32,003,002916,2,1110,+36.150543,-115.253266
32,003,002919,1,1902,+36.120719,-115.254160
32,003,002919,2,1028,+36.120165,-115.247571
32,003,002919,3,1231,+36.115997,-115.248107
32,003,002935,1,843,+36.122225,-115.219511
32,003,002935,2,686,+36.118425,-115.221381
32,003,002936,1,1509,+36.117518,-115.229967
32,003,002936,2,1708,+36.123073,-115.228638
32,003,002937,1,2131,+36.138078,-115.211210
32,003,002937,2,960,+36.131479,-115.212318
32,003,002937,3,1492,+36.128120,-115.213009
32,003,002938,1,1485,+36.136241,-115.218696
32,003,002939,1,778,+36.135412,-115.256957
