Date,Latitude,Longitude
07/10/2019 16:30:39,28.411,-85.983
07/10/2019 16:32:40,28.407,-85.989
07/10/2019 16:34:40,28.404,-85.994
07/10/2019 16:36:39,28.400,-86.000
07/10/2019 16:38:39,28.396,-86.006
07/10/2019 16:40:40,28.393,-86.011
07/10/2019 16:42:39,28.389,-86.017
07/10/2019 16:44:39,28.385,-86.023
07/10/2019 16:46:40,28.382,-86.029
07/10/2019 16:48:40,28.378,-86.034
07/10/2019 16:50:39,28.375,-86.040
07/10/2019 16:52:39,28.371,-86.046
07/10/2019 16:54:40,28.367,-86.051
07/10/2019 16:56:40,28.364,-86.057
07/10/2019 16:58:39,28.360,-86.063
07/10/2019 17:00:39,28.357,-86.068
07/10/2019 17:02:40,28.353,-86.074
07/10/2019 17:04:40,28.349,-86.080
07/10/2019 17:06:39,28.346,-86.086
07/10/2019 17:08:39,28.342,-86.091
07/10/2019 17:10:40,28.339,-86.097
07/10/2019 17:12:39,28.335,-86.103
07/10/2019 17:14:39,28.331,-86.109
07/10/2019 17:16:40,28.328,-86.114
07/10/2019 17:18:40,28.324,-86.120
07/10/2019 17:20:39,28.321,-86.126
07/10/2019 17:22:39,28.317,-86.132
07/10/2019 17:24:40,28.314,-86.137
07/10/2019 17:26:40,28.310,-86.143
07/10/2019 17:28:39,28.307,-86.149
07/10/2019 17:30:39,28.303,-86.155
07/10/2019 17:32:40,28.300,-86.160
07/10/2019 17:34:40,28.297,-86.166
07/10/2019 17:36:39,28.293,-86.172
07/10/2019 17:38:39,28.290,-86.178
07/10/2019 17:40:40,28.286,-86.184
07/10/2019 17:42:39,28.283,-86.189
07/10/2019 17:44:39,28.280,-86.195
07/10/2019 17:46:40,28.276,-86.201
07/10/2019 17:48:40,28.273,-86.207
07/10/2019 17:50:39,28.270,-86.213
07/10/2019 17:52:39,28.266,-86.219
07/10/2019 17:54:40,28.263,-86.225
07/10/2019 17:56:40,28.260,-86.230
07/10/2019 17:58:39,28.257,-86.236
07/10/2019 18:00:39,28.254,-86.242
07/10/2019 18:02:40,28.250,-86.248
07/10/2019 18:04:40,28.247,-86.254
07/10/2019 18:06:39,28.244,-86.260
07/10/2019 18:08:39,28.241,-86.266
07/10/2019 18:10:40,28.238,-86.272
07/10/2019 18:12:39,28.235,-86.278
07/10/2019 18:14:39,28.232,-86.284
07/10/2019 18:16:40,28.229,-86.290
07/10/2019 18:18:40,28.226,-86.296
07/10/2019 18:20:39,28.223,-86.302
07/10/2019 18:22:39,28.220,-86.308
07/10/2019 18:24:40,28.217,-86.314
07/10/2019 18:26:40,28.214,-86.320
07/10/2019 18:28:39,28.211,-86.326
07/10/2019 18:30:39,28.208,-86.332
07/10/2019 18:32:40,28.206,-86.338
07/10/2019 18:34:40,28.203,-86.344
07/10/2019 18:36:39,28.200,-86.350
07/10/2019 18:38:39,28.197,-86.356
07/10/2019 18:40:40,28.195,-86.362
07/10/2019 18:42:39,28.192,-86.368
07/10/2019 18:44:39,28.189,-86.375
07/10/2019 18:46:40,28.187,-86.381
07/10/2019 18:48:40,28.184,-86.387
07/10/2019 18:50:39,28.182,-86.393
07/10/2019 18:52:39,28.179,-86.399
07/10/2019 18:54:40,28.177,-86.405
07/10/2019 18:56:40,28.174,-86.412
07/10/2019 18:58:39,28.172,-86.418
07/10/2019 19:00:39,28.170,-86.424
07/10/2019 19:02:40,28.167,-86.430
07/10/2019 19:04:40,28.165,-86.437
07/10/2019 19:06:39,28.163,-86.443
07/10/2019 19:08:39,28.161,-86.449
07/10/2019 19:10:40,28.158,-86.456
07/10/2019 19:12:39,28.156,-86.462
07/10/2019 19:14:39,28.154,-86.468
07/10/2019 19:16:40,28.152,-86.475
07/10/2019 19:18:40,28.150,-86.481
07/10/2019 19:20:39,28.148,-86.488
07/10/2019 19:22:39,28.146,-86.494
07/10/2019 19:24:40,28.144,-86.500
07/10/2019 19:26:40,28.142,-86.507
07/10/2019 19:28:39,28.140,-86.513
07/10/2019 19:30:39,28.138,-86.520
07/10/2019 19:32:40,28.136,-86.526
07/10/2019 19:34:40,28.135,-86.533
07/10/2019 19:36:39,28.133,-86.539
07/10/2019 19:38:39,28.131,-86.546
07/10/2019 19:40:40,28.129,-86.552
07/10/2019 19:42:39,28.127,-86.559
07/10/2019 19:44:39,28.126,-86.565
07/10/2019 19:46:40,28.124,-86.572
07/10/2019 19:48:40,28.122,-86.578
07/10/2019 19:50:39,28.121,-86.585
07/10/2019 19:52:39,28.119,-86.592
07/10/2019 19:54:40,28.118,-86.598
07/10/2019 19:56:40,28.116,-86.605
07/10/2019 19:58:39,28.114,-86.611
07/10/2019 20:00:39,28.113,-86.618
07/10/2019 20:02:40,28.111,-86.625
07/10/2019 20:04:40,28.110,-86.631
07/10/2019 20:06:39,28.108,-86.638
07/10/2019 20:08:39,28.107,-86.644
07/10/2019 20:10:40,28.105,-86.651
07/10/2019 20:12:39,28.104,-86.658
07/10/2019 20:14:39,28.103,-86.664
07/10/2019 20:16:40,28.101,-86.671
07/10/2019 20:18:40,28.100,-86.678
07/10/2019 20:20:39,28.098,-86.684
07/10/2019 20:22:39,28.097,-86.691
07/10/2019 20:24:40,28.096,-86.698
07/10/2019 20:26:40,28.094,-86.705
07/10/2019 20:28:39,28.093,-86.711
07/10/2019 20:30:39,28.092,-86.718
07/10/2019 20:32:40,28.090,-86.725
07/10/2019 20:34:40,28.089,-86.731
07/10/2019 20:36:20,28.088,-86.737
07/10/2019 20:38:20,28.082,-86.779
07/10/2019 20:40:19,28.075,-86.820
07/10/2019 20:42:19,28.069,-86.862
07/10/2019 20:44:20,28.062,-86.904
07/10/2019 20:46:20,28.056,-86.946
07/10/2019 20:48:19,28.049,-86.987
07/10/2019 20:50:19,28.043,-87.029
07/10/2019 20:52:20,28.037,-87.071
07/10/2019 20:54:20,28.030,-87.113
07/10/2019 20:56:19,28.024,-87.154
07/10/2019 20:58:19,28.017,-87.196
07/10/2019 21:00:20,28.011,-87.238
07/10/2019 21:02:20,28.004,-87.280
07/10/2019 21:04:19,27.998,-87.321
07/10/2019 21:06:20,27.992,-87.363
07/10/2019 21:08:20,27.985,-87.405
07/10/2019 21:10:19,27.979,-87.446
07/10/2019 21:12:19,27.972,-87.488
07/10/2019 21:14:20,27.966,-87.530
07/10/2019 21:15:31,27.962,-87.555
07/10/2019 21:17:32,27.961,-87.557
07/10/2019 21:19:32,27.961,-87.559
07/10/2019 21:21:31,27.960,-87.560
07/10/2019 21:23:31,27.960,-87.562
07/10/2019 21:25:32,27.959,-87.564
07/10/2019 21:27:32,27.959,-87.566
07/10/2019 21:29:31,27.958,-87.567
07/10/2019 21:31:31,27.957,-87.569
07/10/2019 21:33:32,27.957,-87.571
07/10/2019 21:35:31,27.956,-87.573
07/10/2019 21:37:31,27.956,-87.575
07/10/2019 21:39:32,27.955,-87.576
07/10/2019 21:41:32,27.955,-87.578
07/10/2019 21:43:31,27.954,-87.580
07/10/2019 21:45:31,27.954,-87.582
07/10/2019 21:47:32,27.953,-87.583
07/10/2019 21:49:32,27.952,-87.585
07/10/2019 21:51:31,27.952,-87.587
07/10/2019 21:53:31,27.951,-87.589
07/10/2019 21:55:32,27.951,-87.591
07/10/2019 21:57:32,27.950,-87.592
07/10/2019 21:59:31,27.950,-87.594
07/10/2019 22:01:31,27.949,-87.596
07/10/2019 22:03:32,27.948,-87.598
07/10/2019 22:05:31,27.948,-87.600
07/10/2019 22:07:31,27.947,-87.601
07/10/2019 22:09:32,27.947,-87.603
07/10/2019 22:11:32,27.946,-87.605
07/10/2019 22:13:31,27.946,-87.607
07/10/2019 22:15:31,27.945,-87.608
07/10/2019 22:17:32,27.944,-87.610
07/10/2019 22:19:32,27.944,-87.612
07/10/2019 22:21:31,27.943,-87.614
07/10/2019 22:23:31,27.943,-87.616
07/10/2019 22:25:32,27.942,-87.617
07/10/2019 22:27:32,27.942,-87.619
07/10/2019 22:29:31,27.941,-87.621
07/10/2019 22:31:31,27.940,-87.623
07/10/2019 22:33:32,27.940,-87.624
07/10/2019 22:35:31,27.939,-87.626
07/10/2019 22:37:31,27.939,-87.628
07/10/2019 22:39:32,27.938,-87.630
07/10/2019 22:41:32,27.938,-87.632
07/10/2019 22:43:31,27.937,-87.633
07/10/2019 22:45:31,27.937,-87.635
07/10/2019 22:47:32,27.936,-87.637
07/10/2019 22:49:32,27.935,-87.639
07/10/2019 22:51:31,27.935,-87.640
07/10/2019 22:53:31,27.934,-87.642
07/10/2019 22:55:32,27.934,-87.644
07/10/2019 22:57:32,27.933,-87.646
07/10/2019 22:59:31,27.933,-87.648
07/10/2019 23:01:31,27.932,-87.649
07/10/2019 23:03:32,27.931,-87.651
07/10/2019 23:05:31,27.931,-87.653
07/10/2019 23:07:31,27.930,-87.655
07/10/2019 23:09:32,27.930,-87.657
07/10/2019 23:11:32,27.929,-87.658
07/10/2019 23:13:31,27.929,-87.660
07/10/2019 23:15:31,27.928,-87.662
07/10/2019 23:17:32,27.927,-87.664
07/10/2019 23:19:05,27.927,-87.665
07/10/2019 23:21:06,27.927,-87.667
07/10/2019 23:23:06,27.926,-87.668
07/10/2019 23:25:05,27.925,-87.669
07/10/2019 23:27:05,27.925,-87.671
07/10/2019 23:29:06,27.924,-87.672
07/10/2019 23:31:06,27.924,-87.674
07/10/2019 23:33:05,27.924,-87.675
07/10/2019 23:35:05,27.923,-87.677
07/10/2019 23:37:06,27.923,-87.678
07/10/2019 23:39:05,27.922,-87.679
07/10/2019 23:41:05,27.922,-87.681
07/10/2019 23:43:06,27.921,-87.682
07/10/2019 23:45:06,27.921,-87.683
07/10/2019 23:47:05,27.920,-87.685
07/10/2019 23:49:05,27.920,-87.686
07/10/2019 23:51:06,27.919,-87.687
07/10/2019 23:53:06,27.919,-87.688
07/10/2019 23:55:05,27.918,-87.690
07/10/2019 23:57:05,27.918,-87.691
07/10/2019 23:59:06,27.917,-87.692
07/11/2019 00:01:06,27.917,-87.693
07/11/2019 00:03:05,27.917,-87.694
07/11/2019 00:05:05,27.916,-87.695
07/11/2019 00:07:06,27.916,-87.696
07/11/2019 00:09:05,27.915,-87.698
07/11/2019 00:11:05,27.915,-87.699
07/11/2019 00:13:06,27.914,-87.700
07/11/2019 00:15:06,27.914,-87.701
07/11/2019 00:17:05,27.914,-87.702
07/11/2019 00:19:05,27.913,-87.703
07/11/2019 00:21:06,27.913,-87.704
07/11/2019 00:23:06,27.912,-87.705
07/11/2019 00:25:05,27.912,-87.706
07/11/2019 00:27:05,27.912,-87.707
07/11/2019 00:29:06,27.911,-87.707
07/11/2019 00:31:06,27.911,-87.708
07/11/2019 00:33:05,27.911,-87.709
07/11/2019 00:35:05,27.910,-87.710
07/11/2019 00:37:06,27.910,-87.711
07/11/2019 00:39:05,27.909,-87.712
07/11/2019 00:41:05,27.909,-87.712
07/11/2019 00:43:06,27.909,-87.713
07/11/2019 00:45:06,27.908,-87.714
07/11/2019 00:47:05,27.908,-87.714
07/11/2019 00:49:05,27.908,-87.715
07/11/2019 00:51:06,27.907,-87.716
07/11/2019 00:53:06,27.907,-87.716
07/11/2019 00:55:05,27.907,-87.717
07/11/2019 00:57:05,27.906,-87.718
07/11/2019 00:59:06,27.906,-87.718
07/11/2019 01:01:06,27.906,-87.719
07/11/2019 01:03:05,27.905,-87.719
07/11/2019 01:05:05,27.905,-87.720
07/11/2019 01:07:06,27.905,-87.720
07/11/2019 01:09:05,27.905,-87.720
07/11/2019 01:11:05,27.904,-87.721
07/11/2019 01:13:06,27.904,-87.721
07/11/2019 01:15:06,27.904,-87.722
07/11/2019 01:17:05,27.903,-87.722
07/11/2019 01:19:05,27.903,-87.722
07/11/2019 01:21:06,27.903,-87.722
07/11/2019 01:23:06,27.903,-87.723
07/11/2019 01:25:05,27.902,-87.723
07/11/2019 01:27:05,27.902,-87.723
07/11/2019 01:29:06,27.902,-87.723
07/11/2019 01:31:06,27.902,-87.723
07/11/2019 01:33:05,27.902,-87.723
07/11/2019 01:35:05,27.901,-87.723
07/11/2019 01:37:06,27.901,-87.723
07/11/2019 01:39:05,27.901,-87.724
07/11/2019 01:41:05,27.901,-87.723
07/11/2019 01:43:06,27.901,-87.723
07/11/2019 01:45:06,27.900,-87.723
07/11/2019 01:47:05,27.900,-87.723
07/11/2019 01:49:05,27.900,-87.723
07/11/2019 01:51:06,27.900,-87.723
07/11/2019 01:53:06,27.900,-87.723
07/11/2019 01:55:05,27.900,-87.722
07/11/2019 01:57:05,27.899,-87.722
07/11/2019 01:59:06,27.899,-87.722
07/11/2019 02:01:06,27.899,-87.722
07/11/2019 02:03:05,27.899,-87.721
07/11/2019 02:05:05,27.899,-87.721
07/11/2019 02:07:06,27.899,-87.721
07/11/2019 02:09:05,27.899,-87.720
07/11/2019 02:11:05,27.899,-87.720
07/11/2019 02:13:06,27.898,-87.719
07/11/2019 02:15:06,27.898,-87.719
07/11/2019 02:17:05,27.898,-87.718
07/11/2019 02:19:05,27.898,-87.718
07/11/2019 02:21:06,27.898,-87.717
07/11/2019 02:23:06,27.898,-87.717
07/11/2019 02:25:05,27.898,-87.716
07/11/2019 02:27:05,27.898,-87.715
07/11/2019 02:29:06,27.898,-87.715
07/11/2019 02:31:06,27.898,-87.714
07/11/2019 02:33:05,27.898,-87.713
07/11/2019 02:35:05,27.898,-87.713
07/11/2019 02:37:06,27.898,-87.712
07/11/2019 02:39:05,27.898,-87.711
07/11/2019 02:41:05,27.898,-87.710
07/11/2019 02:43:06,27.898,-87.710
07/11/2019 02:45:06,27.898,-87.709
07/11/2019 02:47:05,27.898,-87.708
07/11/2019 02:49:05,27.898,-87.707
07/11/2019 02:51:06,27.898,-87.707
07/11/2019 02:53:06,27.898,-87.706
07/11/2019 02:55:05,27.898,-87.705
07/11/2019 02:57:05,27.898,-87.704
07/11/2019 02:59:06,27.898,-87.703
07/11/2019 03:01:06,27.898,-87.702
07/11/2019 03:03:05,27.898,-87.701
07/11/2019 03:05:05,27.898,-87.700
07/11/2019 03:07:06,27.898,-87.700
07/11/2019 03:09:05,27.898,-87.699
07/11/2019 03:11:05,27.898,-87.698
07/11/2019 03:13:06,27.898,-87.697
07/11/2019 03:15:06,27.898,-87.696
07/11/2019 03:17:05,27.898,-87.695
07/11/2019 03:19:05,27.898,-87.694
07/11/2019 03:21:06,27.899,-87.693
07/11/2019 03:23:06,27.899,-87.692
07/11/2019 03:25:05,27.899,-87.691
07/11/2019 03:27:05,27.899,-87.690
07/11/2019 03:29:06,27.899,-87.689
07/11/2019 03:31:06,27.899,-87.688
07/11/2019 03:33:05,27.899,-87.687
07/11/2019 03:35:05,27.899,-87.686
07/11/2019 03:37:06,27.899,-87.685
07/11/2019 03:39:05,27.900,-87.684
07/11/2019 03:41:05,27.900,-87.683
07/11/2019 03:43:06,27.900,-87.682
07/11/2019 03:45:06,27.900,-87.681
07/11/2019 03:47:05,27.900,-87.680
07/11/2019 03:49:05,27.900,-87.679
07/11/2019 03:51:06,27.901,-87.678
07/11/2019 03:53:06,27.901,-87.677
07/11/2019 03:55:05,27.901,-87.676
07/11/2019 03:57:05,27.901,-87.675
07/11/2019 03:59:06,27.901,-87.674
07/11/2019 04:01:06,27.901,-87.673
07/11/2019 04:03:05,27.902,-87.672
07/11/2019 04:05:05,27.902,-87.671
07/11/2019 04:07:06,27.902,-87.670
07/11/2019 04:09:05,27.902,-87.669
07/11/2019 04:11:05,27.903,-87.668
07/11/2019 04:13:06,27.903,-87.667
07/11/2019 04:15:06,27.903,-87.666
07/11/2019 04:17:05,27.903,-87.665
07/11/2019 04:19:05,27.903,-87.664
07/11/2019 04:21:06,27.904,-87.663
07/11/2019 04:23:06,27.904,-87.662
07/11/2019 04:25:05,27.904,-87.662
07/11/2019 04:27:05,27.904,-87.661
07/11/2019 04:29:06,27.905,-87.660
07/11/2019 04:31:06,27.905,-87.659
07/11/2019 04:33:05,27.905,-87.658
07/11/2019 04:35:05,27.906,-87.657
07/11/2019 04:37:06,27.906,-87.656
07/11/2019 04:39:05,27.906,-87.656
07/11/2019 04:41:05,27.906,-87.655
07/11/2019 04:43:06,27.907,-87.654
07/11/2019 04:45:06,27.907,-87.653
07/11/2019 04:47:05,27.907,-87.652
07/11/2019 04:49:05,27.908,-87.652
07/11/2019 04:51:06,27.908,-87.651
07/11/2019 04:53:06,27.908,-87.650
07/11/2019 04:55:05,27.908,-87.650
07/11/2019 04:57:05,27.909,-87.649
07/11/2019 04:59:06,27.909,-87.648
07/11/2019 05:01:06,27.909,-87.648
07/11/2019 05:03:05,27.910,-87.647
07/11/2019 05:05:05,27.910,-87.646
07/11/2019 05:07:06,27.910,-87.646
07/11/2019 05:09:05,27.911,-87.645
07/11/2019 05:11:05,27.911,-87.645
07/11/2019 05:13:06,27.912,-87.644
07/11/2019 05:15:06,27.912,-87.644
07/11/2019 05:17:05,27.912,-87.643
07/11/2019 05:19:05,27.913,-87.643
07/11/2019 05:21:06,27.913,-87.643
07/11/2019 05:23:06,27.913,-87.642
07/11/2019 05:25:05,27.914,-87.642
07/11/2019 05:27:05,27.914,-87.642
07/11/2019 05:29:06,27.915,-87.641
07/11/2019 05:31:06,27.915,-87.641
07/11/2019 05:33:05,27.915,-87.641
07/11/2019 05:35:05,27.916,-87.640
07/11/2019 05:37:06,27.916,-87.640
07/11/2019 05:39:05,27.917,-87.640
07/11/2019 05:41:05,27.917,-87.640
07/11/2019 05:43:06,27.917,-87.640
07/11/2019 05:45:06,27.918,-87.640
07/11/2019 05:47:05,27.918,-87.640
07/11/2019 05:49:05,27.919,-87.640
07/11/2019 05:51:06,27.919,-87.640
07/11/2019 05:53:06,27.920,-87.640
07/11/2019 05:55:05,27.920,-87.640
07/11/2019 05:57:05,27.920,-87.640
07/11/2019 05:59:06,27.921,-87.640
07/11/2019 06:01:06,27.921,-87.641
07/11/2019 06:03:05,27.922,-87.641
07/11/2019 06:05:05,27.922,-87.641
07/11/2019 06:07:06,27.923,-87.641
07/11/2019 06:09:05,27.923,-87.642
07/11/2019 06:11:05,27.924,-87.642
07/11/2019 06:13:06,27.924,-87.643
07/11/2019 06:15:06,27.925,-87.643
07/11/2019 06:17:05,27.925,-87.643
07/11/2019 06:19:05,27.926,-87.644
07/11/2019 06:21:06,27.926,-87.645
07/11/2019 06:23:06,27.927,-87.645
07/11/2019 06:25:05,27.927,-87.646
07/11/2019 06:27:05,27.928,-87.647
07/11/2019 06:29:06,27.928,-87.647
07/11/2019 06:31:06,27.929,-87.648
07/11/2019 06:33:05,27.929,-87.649
07/11/2019 06:35:05,27.930,-87.650
07/11/2019 06:37:06,27.930,-87.651
07/11/2019 06:39:05,27.931,-87.652
07/11/2019 06:41:05,27.931,-87.653
07/11/2019 06:43:06,27.932,-87.654
07/11/2019 06:45:06,27.932,-87.655
07/11/2019 06:47:05,27.933,-87.656
07/11/2019 06:49:05,27.933,-87.657
07/11/2019 06:51:06,27.934,-87.658
07/11/2019 06:53:06,27.934,-87.659
07/11/2019 06:55:05,27.935,-87.660
07/11/2019 06:57:05,27.935,-87.662
07/11/2019 06:59:06,27.936,-87.663
07/11/2019 07:01:06,27.936,-87.664
07/11/2019 07:03:05,27.937,-87.666
07/11/2019 07:05:05,27.938,-87.667
07/11/2019 07:07:06,27.938,-87.668
07/11/2019 07:09:05,27.939,-87.670
07/11/2019 07:11:05,27.939,-87.671
07/11/2019 07:13:06,27.940,-87.673
07/11/2019 07:15:06,27.940,-87.675
07/11/2019 07:17:05,27.941,-87.676
07/11/2019 07:19:05,27.942,-87.678
07/11/2019 07:21:06,27.942,-87.679
07/11/2019 07:23:06,27.943,-87.681
07/11/2019 07:25:05,27.943,-87.683
07/11/2019 07:27:05,27.944,-87.685
07/11/2019 07:29:06,27.944,-87.686
07/11/2019 07:31:06,27.945,-87.688
07/11/2019 07:33:05,27.946,-87.690
07/11/2019 07:35:05,27.946,-87.692
07/11/2019 07:37:06,27.947,-87.694
07/11/2019 07:39:05,27.947,-87.696
07/11/2019 07:41:05,27.948,-87.698
07/11/2019 07:43:06,27.949,-87.700
07/11/2019 07:45:06,27.949,-87.702
07/11/2019 07:47:05,27.950,-87.704
07/11/2019 07:49:05,27.951,-87.706
07/11/2019 07:51:06,27.951,-87.708
07/11/2019 07:53:06,27.952,-87.710
07/11/2019 07:55:05,27.952,-87.712
07/11/2019 07:57:05,27.953,-87.714
07/11/2019 07:59:06,27.954,-87.716
07/11/2019 08:01:06,27.954,-87.719
07/11/2019 08:03:05,27.955,-87.721
07/11/2019 08:05:05,27.956,-87.723
07/11/2019 08:07:05,27.956,-87.726
07/11/2019 08:09:06,27.957,-87.728
07/11/2019 08:11:06,27.957,-87.730
07/11/2019 08:13:06,27.958,-87.733
07/11/2019 08:15:06,27.959,-87.735
07/11/2019 08:17:05,27.959,-87.737
07/11/2019 08:19:05,27.960,-87.740
07/11/2019 08:21:05,27.961,-87.742
07/11/2019 08:23:05,27.961,-87.745
07/11/2019 08:25:06,27.962,-87.747
07/11/2019 08:27:06,27.963,-87.750
07/11/2019 08:29:06,27.963,-87.752
07/11/2019 08:31:06,27.964,-87.755
07/11/2019 08:33:05,27.965,-87.758
07/11/2019 08:35:05,27.965,-87.760
07/11/2019 08:37:05,27.966,-87.763
07/11/2019 08:39:06,27.967,-87.765
07/11/2019 08:41:06,27.967,-87.768
07/11/2019 08:43:06,27.968,-87.771
07/11/2019 08:45:06,27.969,-87.773
07/11/2019 08:47:05,27.969,-87.776
07/11/2019 08:49:05,27.970,-87.779
07/11/2019 08:51:05,27.971,-87.782
07/11/2019 08:53:05,27.971,-87.785
07/11/2019 08:55:06,27.972,-87.787
07/11/2019 08:57:06,27.973,-87.790
07/11/2019 08:59:06,27.973,-87.793
07/11/2019 09:01:06,27.974,-87.796
07/11/2019 09:03:05,27.975,-87.799
07/11/2019 09:05:05,27.975,-87.802
07/11/2019 09:07:05,27.976,-87.804
07/11/2019 09:09:06,27.977,-87.807
07/11/2019 09:11:06,27.978,-87.810
07/11/2019 09:13:06,27.978,-87.813
07/11/2019 09:15:06,27.979,-87.816
07/11/2019 09:17:05,27.980,-87.819
07/11/2019 09:18:19,27.980,-87.821
07/11/2019 09:20:19,27.981,-87.824
07/11/2019 09:22:18,27.982,-87.827
07/11/2019 09:24:18,27.982,-87.830
07/11/2019 09:26:18,27.983,-87.833
07/11/2019 09:28:18,27.984,-87.836
07/11/2019 09:30:19,27.985,-87.839
07/11/2019 09:32:19,27.986,-87.842
07/11/2019 09:34:19,27.986,-87.845
07/11/2019 09:36:19,27.987,-87.848
07/11/2019 09:38:18,27.988,-87.851
07/11/2019 09:40:18,27.989,-87.854
07/11/2019 09:42:18,27.989,-87.857
07/11/2019 09:44:18,27.990,-87.860
07/11/2019 09:46:19,27.991,-87.863
07/11/2019 09:48:19,27.992,-87.866
07/11/2019 09:50:19,27.992,-87.870
07/11/2019 09:52:18,27.993,-87.873
07/11/2019 09:54:18,27.994,-87.876
07/11/2019 09:56:18,27.995,-87.879
07/11/2019 09:58:18,27.995,-87.882
07/11/2019 10:00:19,27.996,-87.885
07/11/2019 10:02:19,27.997,-87.889
07/11/2019 10:04:19,27.998,-87.892
07/11/2019 10:06:19,27.998,-87.895
07/11/2019 10:08:18,27.999,-87.898
07/11/2019 10:10:18,28.000,-87.901
07/11/2019 10:12:18,28.001,-87.905
07/11/2019 10:14:18,28.001,-87.908
07/11/2019 10:16:19,28.002,-87.911
07/11/2019 10:18:19,28.003,-87.914
07/11/2019 10:20:19,28.003,-87.918
07/11/2019 10:22:18,28.004,-87.921
07/11/2019 10:24:18,28.005,-87.924
07/11/2019 10:26:18,28.005,-87.928
07/11/2019 10:28:18,28.006,-87.931
07/11/2019 10:30:19,28.007,-87.934
07/11/2019 10:32:19,28.007,-87.938
07/11/2019 10:34:19,28.008,-87.941
07/11/2019 10:36:19,28.009,-87.944
07/11/2019 10:38:18,28.009,-87.948
07/11/2019 10:40:18,28.010,-87.951
07/11/2019 10:42:18,28.010,-87.955
07/11/2019 10:44:18,28.011,-87.958
07/11/2019 10:46:19,28.012,-87.961
07/11/2019 10:48:19,28.012,-87.965
07/11/2019 10:50:19,28.013,-87.968
07/11/2019 10:50:48,28.013,-87.969
07/11/2019 10:52:48,28.013,-87.972
07/11/2019 10:54:48,28.014,-87.976
07/11/2019 10:56:48,28.014,-87.979
07/11/2019 10:58:47,28.015,-87.982
07/11/2019 11:00:47,28.015,-87.986
07/11/2019 11:02:47,28.015,-87.989
07/11/2019 11:04:48,28.016,-87.993
07/11/2019 11:06:48,28.016,-87.996
07/11/2019 11:08:48,28.016,-88.000
07/11/2019 11:10:48,28.017,-88.003
07/11/2019 11:12:47,28.017,-88.006
07/11/2019 11:14:47,28.017,-88.010
07/11/2019 11:16:47,28.017,-88.013
07/11/2019 11:18:47,28.017,-88.017
07/11/2019 11:20:48,28.018,-88.020
07/11/2019 11:22:48,28.018,-88.024
07/11/2019 11:24:48,28.018,-88.028
07/11/2019 11:26:48,28.018,-88.031
07/11/2019 11:28:47,28.018,-88.035
07/11/2019 11:30:47,28.018,-88.038
07/11/2019 11:32:47,28.018,-88.042
07/11/2019 11:34:48,28.018,-88.045
07/11/2019 11:36:48,28.018,-88.049
07/11/2019 11:38:48,28.018,-88.053
07/11/2019 11:40:48,28.018,-88.056
07/11/2019 11:42:47,28.018,-88.060
07/11/2019 11:44:47,28.017,-88.064
07/11/2019 11:46:47,28.017,-88.067
07/11/2019 11:48:47,28.017,-88.071
07/11/2019 11:50:48,28.017,-88.075
07/11/2019 11:52:48,28.017,-88.079
07/11/2019 11:54:48,28.016,-88.082
07/11/2019 11:56:48,28.016,-88.086
07/11/2019 11:58:47,28.016,-88.090
07/11/2019 12:00:47,28.015,-88.094
07/11/2019 12:02:47,28.015,-88.098
07/11/2019 12:04:48,28.014,-88.101
07/11/2019 12:06:48,28.014,-88.105
07/11/2019 12:08:48,28.013,-88.109
07/11/2019 12:10:48,28.013,-88.113
07/11/2019 12:12:47,28.012,-88.117
07/11/2019 12:14:47,28.012,-88.121
07/11/2019 12:16:47,28.011,-88.125
07/11/2019 12:18:47,28.010,-88.129
07/11/2019 12:20:48,28.010,-88.133
07/11/2019 12:22:48,28.009,-88.137
07/11/2019 12:24:48,28.008,-88.141
07/11/2019 12:26:48,28.007,-88.145
07/11/2019 12:28:47,28.007,-88.149
07/11/2019 12:30:47,28.006,-88.153
07/11/2019 12:32:47,28.005,-88.157
07/11/2019 12:34:48,28.004,-88.161
07/11/2019 12:36:48,28.003,-88.166
07/11/2019 12:38:48,28.002,-88.170
07/11/2019 12:40:48,28.001,-88.174
07/11/2019 12:42:47,28.000,-88.178
07/11/2019 12:44:47,27.999,-88.182
07/11/2019 12:46:47,27.997,-88.187
07/11/2019 12:48:47,27.996,-88.191
07/11/2019 12:50:48,27.995,-88.195
07/11/2019 12:52:48,27.994,-88.200
07/11/2019 12:54:48,27.992,-88.204
07/11/2019 12:56:48,27.991,-88.208
07/11/2019 12:58:47,27.990,-88.213
07/11/2019 13:00:47,27.988,-88.217
07/11/2019 13:02:47,27.987,-88.222
07/11/2019 13:04:48,27.985,-88.226
07/11/2019 13:06:48,27.983,-88.231
07/11/2019 13:08:48,27.982,-88.235
07/11/2019 13:10:48,27.980,-88.240
07/11/2019 13:12:47,27.978,-88.244
07/11/2019 13:14:47,27.977,-88.249
07/11/2019 13:16:47,27.975,-88.253
07/11/2019 13:18:47,27.973,-88.258
07/11/2019 13:20:48,27.971,-88.263
07/11/2019 13:22:48,27.969,-88.267
07/11/2019 13:24:48,27.967,-88.272
07/11/2019 13:26:48,27.965,-88.277
07/11/2019 13:28:47,27.963,-88.282
07/11/2019 13:30:47,27.961,-88.286
07/11/2019 13:32:47,27.959,-88.291
07/11/2019 13:34:48,27.957,-88.296
